id,claim,label,supporting_facts,challenge
30982,"Aliella, a genus of flowering plants in the daisy family endemic to Morocco, is classified in the Plantae kingdom, Asterales order and Asteraceae family.",SUPPORTS,"Aliella_sentence_0
Aliella_sentence_2
Aliella_cell_0_2_1
Aliella_cell_0_2_0
Aliella_cell_0_6_1
Aliella_cell_0_6_0
Aliella_cell_0_7_1
Aliella_cell_0_7_0|context:Aliella_sentence_0:Aliella_title|Aliella_sentence_2:Aliella_title|Aliella_cell_0_2_1:Aliella_title
Aliella_header_cell_0_1_0
Aliella_header_cell_0_0_0|Aliella_cell_0_2_0:Aliella_title
Aliella_header_cell_0_1_0
Aliella_header_cell_0_0_0|Aliella_cell_0_6_1:Aliella_title
Aliella_header_cell_0_1_0
Aliella_header_cell_0_0_0|Aliella_cell_0_6_0:Aliella_title
Aliella_header_cell_0_1_0
Aliella_header_cell_0_0_0|Aliella_cell_0_7_1:Aliella_title
Aliella_header_cell_0_1_0
Aliella_header_cell_0_0_0|Aliella_cell_0_7_0:Aliella_title
Aliella_header_cell_0_1_0
Aliella_header_cell_0_0_0",Combining Tables and Text
27841,"History of the British canal system (played a vital role in an Revolution) the less successful canals failed quickly, and they were unable to compete against railways.",SUPPORTS,"History of the British canal system_sentence_0
History of the British canal system_sentence_82
History of the British canal system_sentence_83|context:History of the British canal system_sentence_0:History of the British canal system_title|History of the British canal system_sentence_82:History of the British canal system_title
History of the British canal system_section_0
History of the British canal system_section_4|History of the British canal system_sentence_83:History of the British canal system_title
History of the British canal system_section_0
History of the British canal system_section_4",Other
27228,"An Innocent Man, by the ""Piano Man"" Billy Joel, was certified Gold in Hong Kong and Canada, and it hit multiple Platinums in the United States.",REFUTES,"An Innocent Man_cell_4_1_1
An Innocent Man_header_cell_4_0_0|context:An Innocent Man_cell_4_1_1:An Innocent Man_title
An Innocent Man_section_12
An Innocent Man_header_cell_4_1_0
An Innocent Man_header_cell_4_0_1|An Innocent Man_header_cell_4_0_0:An Innocent Man_title
An Innocent Man_section_12",Other
53290,"John Stott, an English Anglican presbyter and theologian, founded the London Institute for Contemporary Christianity in 1982 which gathered together leading evangelical intellectuals.",SUPPORTS,"John Stott_sentence_0
John Stott_sentence_21
John Stott_sentence_22|context:John Stott_sentence_0:John Stott_title|John Stott_sentence_21:John Stott_title
John Stott_section_0
John Stott_section_2|John Stott_sentence_22:John Stott_title
John Stott_section_0
John Stott_section_2",Other
87197,"During the Group Round of the 2000 African Cup of Nations qualifications, which  took place between October 2, 1998, and June 20, 1999,Algeria led Group 7 with a 5-0-1 record.",REFUTES,"2000 African Cup of Nations qualification_cell_7_2_2
2000 African Cup of Nations qualification_cell_7_2_3
2000 African Cup of Nations qualification_cell_7_2_4
2000 African Cup of Nations qualification_header_cell_7_0_0|context:2000 African Cup of Nations qualification_cell_7_2_2:2000 African Cup of Nations qualification_title
2000 African Cup of Nations qualification_section_1
2000 African Cup of Nations qualification_section_8
2000 African Cup of Nations qualification_header_cell_7_2_0
2000 African Cup of Nations qualification_header_cell_7_0_2|2000 African Cup of Nations qualification_cell_7_2_3:2000 African Cup of Nations qualification_title
2000 African Cup of Nations qualification_section_1
2000 African Cup of Nations qualification_section_8
2000 African Cup of Nations qualification_header_cell_7_2_0
2000 African Cup of Nations qualification_header_cell_7_0_3|2000 African Cup of Nations qualification_cell_7_2_4:2000 African Cup of Nations qualification_title
2000 African Cup of Nations qualification_section_1
2000 African Cup of Nations qualification_section_8
2000 African Cup of Nations qualification_header_cell_7_2_0
2000 African Cup of Nations qualification_header_cell_7_0_4|2000 African Cup of Nations qualification_header_cell_7_0_0:2000 African Cup of Nations qualification_title
2000 African Cup of Nations qualification_section_1
2000 African Cup of Nations qualification_section_8
2000 African Cup of Nations qualification_cell_7_1_2
2000 African Cup of Nations qualification_cell_7_1_3
2000 African Cup of Nations qualification_cell_7_1_4
2000 African Cup of Nations qualification_header_cell_7_0_0|context:2000 African Cup of Nations qualification_cell_7_1_2:2000 African Cup of Nations qualification_title
2000 African Cup of Nations qualification_section_1
2000 African Cup of Nations qualification_section_8
2000 African Cup of Nations qualification_header_cell_7_1_0
2000 African Cup of Nations qualification_header_cell_7_0_2|2000 African Cup of Nations qualification_cell_7_1_3:2000 African Cup of Nations qualification_title
2000 African Cup of Nations qualification_section_1
2000 African Cup of Nations qualification_section_8
2000 African Cup of Nations qualification_header_cell_7_1_0
2000 African Cup of Nations qualification_header_cell_7_0_3|2000 African Cup of Nations qualification_cell_7_1_4:2000 African Cup of Nations qualification_title
2000 African Cup of Nations qualification_section_1
2000 African Cup of Nations qualification_section_8
2000 African Cup of Nations qualification_header_cell_7_1_0
2000 African Cup of Nations qualification_header_cell_7_0_4|2000 African Cup of Nations qualification_header_cell_7_0_0:2000 African Cup of Nations qualification_title
2000 African Cup of Nations qualification_section_1
2000 African Cup of Nations qualification_section_8",Other
7475,"JD Natasha's debut album was Imperfecta-imperfect which was nominated at the 6th annual Latin Grammy Awards in the category of ""Rock Solo Vocal Album.""",SUPPORTS,"Imperfecta-Imperfect_sentence_0
Imperfecta-Imperfect_sentence_4|context:Imperfecta-Imperfect_sentence_0:Imperfecta-Imperfect_title|Imperfecta-Imperfect_sentence_4:Imperfecta-Imperfect_title",Other
27456,"Tribes Aerial Assault, an online first-person shooter video game, was developed by Inevitable Entertainment and published by Sierra Entertainment.",SUPPORTS,"Tribes Aerial Assault_sentence_0
Tribes Aerial Assault_cell_0_1_1
Tribes Aerial Assault_cell_0_2_1|context:Tribes Aerial Assault_sentence_0:Tribes Aerial Assault_title|Tribes Aerial Assault_cell_0_1_1:Tribes Aerial Assault_title
Tribes Aerial Assault_header_cell_0_1_0
Tribes Aerial Assault_header_cell_0_0_0|Tribes Aerial Assault_cell_0_2_1:Tribes Aerial Assault_title
Tribes Aerial Assault_header_cell_0_2_0
Tribes Aerial Assault_header_cell_0_0_0",Combining Tables and Text
37590,"The 1957 Clemson Tigers football team represented Clemson College in the Atlantic Coast Conference  during the 1957 NCAA University Division football season, and won against Presbyterian on September 21 with a score of 66-0.",SUPPORTS,"1957 Clemson Tigers football team_sentence_0
1957 Clemson Tigers football team_cell_1_1_0
1957 Clemson Tigers football team_cell_1_1_1
1957 Clemson Tigers football team_cell_1_1_4|context:1957 Clemson Tigers football team_sentence_0:1957 Clemson Tigers football team_title|1957 Clemson Tigers football team_cell_1_1_0:1957 Clemson Tigers football team_title
1957 Clemson Tigers football team_section_0
1957 Clemson Tigers football team_header_cell_1_0_0|1957 Clemson Tigers football team_cell_1_1_1:1957 Clemson Tigers football team_title
1957 Clemson Tigers football team_section_0
1957 Clemson Tigers football team_header_cell_1_0_1|1957 Clemson Tigers football team_cell_1_1_4:1957 Clemson Tigers football team_title
1957 Clemson Tigers football team_section_0
1957 Clemson Tigers football team_header_cell_1_0_4",Combining Tables and Text
76953,The group of sea snails known as Pseudorbis are in the Mollusca phylum and Gastropoda class.,SUPPORTS,"Pseudorbis_sentence_0
Pseudorbis_cell_0_3_1
Pseudorbis_cell_0_4_1|context:Pseudorbis_sentence_0:Pseudorbis_title|Pseudorbis_cell_0_3_1:Pseudorbis_title
Pseudorbis_header_cell_0_1_0
Pseudorbis_header_cell_0_0_0|Pseudorbis_cell_0_4_1:Pseudorbis_title
Pseudorbis_header_cell_0_1_0
Pseudorbis_header_cell_0_0_0",Combining Tables and Text
35109,"The longest junction in Lipscomb country is from Higgins to US 60 which is is 24.5 Km, while the junction to FM 1454 is just 12.9 km.",SUPPORTS,"Texas State Highway 213_cell_0_3_0
Texas State Highway 213_cell_0_3_2
Texas State Highway 213_cell_0_3_3
Texas State Highway 213_cell_0_2_2
Texas State Highway 213_cell_0_2_3|context:Texas State Highway 213_cell_0_3_0:Texas State Highway 213_title
Texas State Highway 213_section_0
Texas State Highway 213_header_cell_0_0_0|Texas State Highway 213_cell_0_3_2:Texas State Highway 213_title
Texas State Highway 213_section_0
Texas State Highway 213_header_cell_0_3_1
Texas State Highway 213_header_cell_0_0_2|Texas State Highway 213_cell_0_3_3:Texas State Highway 213_title
Texas State Highway 213_section_0
Texas State Highway 213_header_cell_0_3_1
Texas State Highway 213_header_cell_0_0_3|Texas State Highway 213_cell_0_2_2:Texas State Highway 213_title
Texas State Highway 213_section_0
Texas State Highway 213_header_cell_0_2_1
Texas State Highway 213_header_cell_0_0_2|Texas State Highway 213_cell_0_2_3:Texas State Highway 213_title
Texas State Highway 213_section_0
Texas State Highway 213_header_cell_0_2_1
Texas State Highway 213_header_cell_0_0_3",Search terms not in claim
95408,"Modern pentathlon at the 1964 Summer Olympics was topped by athletes from the Soviet Union, which took home three medals and whose flag bearer was Yury Vlasov, and followed by athletes from Hungary.",SUPPORTS,"Modern pentathlon at the 1964 Summer Olympics_cell_0_1_0
Modern pentathlon at the 1964 Summer Olympics_cell_0_1_5
Modern pentathlon at the 1964 Summer Olympics_cell_0_2_0
Modern pentathlon at the 1964 Summer Olympics_cell_0_2_5
Soviet Union at the 1964 Summer Olympics_cell_0_5_1|context:Modern pentathlon at the 1964 Summer Olympics_cell_0_1_0:Modern pentathlon at the 1964 Summer Olympics_title
Modern pentathlon at the 1964 Summer Olympics_section_0
Modern pentathlon at the 1964 Summer Olympics_header_cell_0_0_0|Modern pentathlon at the 1964 Summer Olympics_cell_0_1_5:Modern pentathlon at the 1964 Summer Olympics_title
Modern pentathlon at the 1964 Summer Olympics_section_0
Modern pentathlon at the 1964 Summer Olympics_header_cell_0_1_1
Modern pentathlon at the 1964 Summer Olympics_header_cell_0_0_5|Modern pentathlon at the 1964 Summer Olympics_cell_0_2_0:Modern pentathlon at the 1964 Summer Olympics_title
Modern pentathlon at the 1964 Summer Olympics_section_0
Modern pentathlon at the 1964 Summer Olympics_header_cell_0_0_0|Modern pentathlon at the 1964 Summer Olympics_cell_0_2_5:Modern pentathlon at the 1964 Summer Olympics_title
Modern pentathlon at the 1964 Summer Olympics_section_0
Modern pentathlon at the 1964 Summer Olympics_header_cell_0_2_1
Modern pentathlon at the 1964 Summer Olympics_header_cell_0_0_5|Soviet Union at the 1964 Summer Olympics_cell_0_5_1:Soviet Union at the 1964 Summer Olympics_title
Soviet Union at the 1964 Summer Olympics_header_cell_0_5_0
Soviet Union at the 1964 Summer Olympics_header_cell_0_3_0",Multi-hop Reasoning
94575,"The spikes of Melaleuca cajuputi contain eight to 20 groups of flowers, each group with three flowers, while the stamens are grouped in five bundles around the flower.",SUPPORTS,"Melaleuca cajuputi_sentence_7
Melaleuca cajuputi_sentence_8|context:Melaleuca cajuputi_sentence_7:Melaleuca cajuputi_title
Melaleuca cajuputi_section_0|Melaleuca cajuputi_sentence_8:Melaleuca cajuputi_title
Melaleuca cajuputi_section_0",Other
76558,"Capernwray Chapel, located in Borwick, Over Kellet, Lancashire, was an evangelical chapel founded in 1840 by George Marton.",REFUTES,"Capernwray Chapel_cell_0_2_1|context:Capernwray Chapel_cell_0_2_1:Capernwray Chapel_title
Capernwray Chapel_header_cell_0_2_0
Capernwray Chapel_header_cell_0_0_0",Other
39964,"David Reitze received his B.A. in Physics from Harvard, and his PhD in Physics from The University of Texas at Austin; he is known for his contributions to gene therapy.",REFUTES,"David Reitze_cell_0_3_1|context:David Reitze_cell_0_3_1:David Reitze_title
David Reitze_header_cell_0_3_0
David Reitze_header_cell_0_0_0",Other
29859,"SIU (founded in 2012) has a very active International Office, headed by Dr. Okello Andrew, that has seen the University through its many partnerships with leading universities within Europe.",REFUTES,"Somali International University_sentence_22|context:Somali International University_sentence_22:Somali International University_title
Somali International University_section_8",Entity Disambiguation
18833,Karemlash was the seat of the Nestorian or the Church of the East patriarch Denna II and home to Jacobite and Armenian communities in the 14th century.,SUPPORTS,"Karemlash_sentence_4
Church of the East_sentence_2
Karemlash_sentence_6
Karemlash_sentence_5|context:Karemlash_sentence_4:Karemlash_title
Karemlash_section_0
Karemlash_section_1|Church of the East_sentence_2:Church of the East_title|Karemlash_sentence_6:Karemlash_title
Karemlash_section_0
Karemlash_section_1|Karemlash_sentence_5:Karemlash_title
Karemlash_section_0
Karemlash_section_1",Other
12516,Dragon Ball Super (written by Akira Toriyama) had eleven digitally colored chapters released in North America as of December 2020.,SUPPORTS,"Dragon Ball Super_cell_0_2_1
List of Dragon Ball Super chapters_sentence_9|context:Dragon Ball Super_cell_0_2_1:Dragon Ball Super_title
Dragon Ball Super_header_cell_0_2_0
Dragon Ball Super_header_cell_0_0_0|List of Dragon Ball Super chapters_sentence_9:List of Dragon Ball Super chapters_title",Multi-hop Reasoning
81202,Lunar Saros 129 is the greatest eclipse of the seriese that occurred on the 16 of July in 2000 and lasted 106 minutes.,SUPPORTS,"Lunar Saros 129_cell_1_1_0|context:Lunar Saros 129_cell_1_1_0:Lunar Saros 129_title
Lunar Saros 129_section_0
Lunar Saros 129_header_cell_1_0_0",Other
39320,Mill Hill Historic Park was established in 1767 in Connecticut.,REFUTES,"Mill Hill Historic Park_cell_0_1_1
Mill Hill Historic Park_cell_0_2_1|context:Mill Hill Historic Park_cell_0_1_1:Mill Hill Historic Park_title
Mill Hill Historic Park_header_cell_0_1_0
Mill Hill Historic Park_header_cell_0_0_0|Mill Hill Historic Park_cell_0_2_1:Mill Hill Historic Park_title
Mill Hill Historic Park_header_cell_0_2_0
Mill Hill Historic Park_header_cell_0_0_0",Other
75789,"Ed Coan set an all-time powerlifting record (even though he was not in the heaviest weight class) of 2,463 pounds for deadlift, bench and squat totals, although his best result in a drug-tested competition was 2,282 pounds in teh 100 kg ewight class at the 1994 IPF Senior World Championships.",SUPPORTS,"Ed Coan_sentence_0
Ed Coan_sentence_6
Ed Coan_sentence_4
Ed Coan_sentence_5
Ed Coan_sentence_7|context:Ed Coan_sentence_0:Ed Coan_title|Ed Coan_sentence_6:Ed Coan_title
Ed Coan_section_0|Ed Coan_sentence_4:Ed Coan_title
Ed Coan_section_0|Ed Coan_sentence_5:Ed Coan_title
Ed Coan_section_0|Ed Coan_sentence_7:Ed Coan_title
Ed Coan_section_0",Multi-hop Reasoning
63686,"Clare Short was a Shadow Minister for Women, Shadow Transport Secretary, Opposition Spokesperson for Overseas Development, and a member of Labour's National Executive Committee.",SUPPORTS,"Clare Short_sentence_29
Clare Short_sentence_30|context:Clare Short_sentence_29:Clare Short_title
Clare Short_section_0
Clare Short_section_2|Clare Short_sentence_30:Clare Short_title
Clare Short_section_0
Clare Short_section_2",Other
39906,"Alfred Chalkley, whose final appearance for the West Ham team was against Fulham on 7 November 1936, was ever-present during the 1934-35 season,",SUPPORTS,"Alfred Chalkley_sentence_8
Alfred Chalkley_sentence_7|context:Alfred Chalkley_sentence_8:Alfred Chalkley_title|Alfred Chalkley_sentence_7:Alfred Chalkley_title",Other
67233,Mehreen Pirzada played as Mahalakshmi in the 2016 Telugu stage play Krishna Gaadi Veera Prema Gaadha; then as Anu in the 2017 Hindi film Phillauri.,REFUTES,Krishna Gaadi Veera Prema Gaadha_sentence_2|context:Krishna Gaadi Veera Prema Gaadha_sentence_2:Krishna Gaadi Veera Prema Gaadha_title,Other
81394,Bruce Leslie McLaren (30 August 1937 – 2 June 1970) drove a Cooper-Climax in the 1963 Belgian Grand Prix.,SUPPORTS,"Bruce McLaren_sentence_2
1963 Belgian Grand Prix_cell_0_5_2
1963 Belgian Grand Prix_cell_0_5_3|context:Bruce McLaren_sentence_2:Bruce McLaren_title|1963 Belgian Grand Prix_cell_0_5_2:1963 Belgian Grand Prix_title
1963 Belgian Grand Prix_section_0
1963 Belgian Grand Prix_section_1
1963 Belgian Grand Prix_header_cell_0_5_0
1963 Belgian Grand Prix_header_cell_0_0_2|1963 Belgian Grand Prix_cell_0_5_3:1963 Belgian Grand Prix_title
1963 Belgian Grand Prix_section_0
1963 Belgian Grand Prix_section_1
1963 Belgian Grand Prix_header_cell_0_5_0
1963 Belgian Grand Prix_header_cell_0_0_3",Multi-hop Reasoning
1658,38 Special released twelve studio albums for the period of 1977 to 2004.,SUPPORTS,"38 Special discography_sentence_0
38 Special discography_cell_1_1_0
38 Special discography_cell_1_2_0
38 Special discography_cell_1_3_0
38 Special discography_cell_1_4_0
38 Special discography_cell_1_5_0
38 Special discography_cell_1_6_0
38 Special discography_cell_1_7_0
38 Special discography_cell_1_8_0
38 Special discography_cell_1_9_0
38 Special discography_cell_1_10_0
38 Special discography_cell_1_11_0
38 Special discography_cell_1_12_0|context:38 Special discography_sentence_0:38 Special discography_title|38 Special discography_cell_1_1_0:38 Special discography_title
38 Special discography_section_0
38 Special discography_section_1
38 Special discography_header_cell_1_0_0|38 Special discography_cell_1_2_0:38 Special discography_title
38 Special discography_section_0
38 Special discography_section_1
38 Special discography_header_cell_1_0_0|38 Special discography_cell_1_3_0:38 Special discography_title
38 Special discography_section_0
38 Special discography_section_1
38 Special discography_header_cell_1_0_0|38 Special discography_cell_1_4_0:38 Special discography_title
38 Special discography_section_0
38 Special discography_section_1
38 Special discography_header_cell_1_0_0|38 Special discography_cell_1_5_0:38 Special discography_title
38 Special discography_section_0
38 Special discography_section_1
38 Special discography_header_cell_1_0_0|38 Special discography_cell_1_6_0:38 Special discography_title
38 Special discography_section_0
38 Special discography_section_1
38 Special discography_header_cell_1_0_0|38 Special discography_cell_1_7_0:38 Special discography_title
38 Special discography_section_0
38 Special discography_section_1
38 Special discography_header_cell_1_0_0|38 Special discography_cell_1_8_0:38 Special discography_title
38 Special discography_section_0
38 Special discography_section_1
38 Special discography_header_cell_1_0_0|38 Special discography_cell_1_9_0:38 Special discography_title
38 Special discography_section_0
38 Special discography_section_1
38 Special discography_header_cell_1_0_0|38 Special discography_cell_1_10_0:38 Special discography_title
38 Special discography_section_0
38 Special discography_section_1
38 Special discography_header_cell_1_0_0|38 Special discography_cell_1_11_0:38 Special discography_title
38 Special discography_section_0
38 Special discography_section_1
38 Special discography_header_cell_1_0_0|38 Special discography_cell_1_12_0:38 Special discography_title
38 Special discography_section_0
38 Special discography_section_1
38 Special discography_header_cell_1_0_0",Numerical Reasoning
41547,"Valentin Koptyug was a chancellor of Novosibirsk State University for two years (1978–1980) and he made a huge contribution in development of synthetic, physical and applied chemistry.",SUPPORTS,"Valentin Koptyug_sentence_0
Valentin Koptyug_sentence_5
Valentin Koptyug_sentence_6|context:Valentin Koptyug_sentence_0:Valentin Koptyug_title|Valentin Koptyug_sentence_5:Valentin Koptyug_title|Valentin Koptyug_sentence_6:Valentin Koptyug_title",Other
91775,"Fontburn Halt railway station was opened on June 1, 1904, and was closed to passengers on September 15, 1952.",SUPPORTS,"Fontburn Halt railway station_cell_0_12_1
Fontburn Halt railway station_cell_0_13_1|context:Fontburn Halt railway station_cell_0_12_1:Fontburn Halt railway station_title
Fontburn Halt railway station_header_cell_0_12_0
Fontburn Halt railway station_header_cell_0_11_0|Fontburn Halt railway station_cell_0_13_1:Fontburn Halt railway station_title
Fontburn Halt railway station_header_cell_0_13_0
Fontburn Halt railway station_header_cell_0_11_0",Other
23228,"Isopsestis cuprina, which is found in the South Asian regions of Tibet, India, and Nepal, was described by Moore in 1881.",SUPPORTS,"Isopsestis cuprina_sentence_2
Isopsestis cuprina_sentence_1
South Asia_sentence_24
South Asia_sentence_1|context:Isopsestis cuprina_sentence_2:Isopsestis cuprina_title|Isopsestis cuprina_sentence_1:Isopsestis cuprina_title|South Asia_sentence_24:South Asia_title
South Asia_section_0|South Asia_sentence_1:South Asia_title",Multi-hop Reasoning
25215,"Chengzihe District is la district located in Heilongjiang, China (a province is bordered by Jilin to the south and Inner Mongolia to the west), and has five subdistricts.",SUPPORTS,"Chengzihe District_cell_0_4_1
Chengzihe District_cell_0_2_1
Chengzihe District_cell_0_1_1
Heilongjiang_sentence_2|context:Chengzihe District_cell_0_4_1:Chengzihe District_title
Chengzihe District_header_cell_0_4_0
Chengzihe District_header_cell_0_0_0|Chengzihe District_cell_0_2_1:Chengzihe District_title
Chengzihe District_header_cell_0_2_0
Chengzihe District_header_cell_0_0_0|Chengzihe District_cell_0_1_1:Chengzihe District_title
Chengzihe District_header_cell_0_1_0
Chengzihe District_header_cell_0_0_0|Heilongjiang_sentence_2:Heilongjiang_title
Chengzihe District_sentence_1
Chengzihe District_sentence_0
Heilongjiang_sentence_2|context:Chengzihe District_sentence_1:Chengzihe District_title
Chengzihe District_section_0|Chengzihe District_sentence_0:Chengzihe District_title|Heilongjiang_sentence_2:Heilongjiang_title",Multi-hop Reasoning
7435,"Vytshegdosuchus, an extinct genus of paracrocodylomorph archosaur named in 1801 is known from a right ilium and was discovered from the Parotossuchus.",REFUTES,Vytshegdosuchus_sentence_2|context:Vytshegdosuchus_sentence_2:Vytshegdosuchus_title,Numerical Reasoning
26061,"Shunhe Hui District is located in the province of Henan, China specifically under the Kaifeng prefecture.",SUPPORTS,"Shunhe Hui District_sentence_0
Shunhe Hui District_cell_0_3_1
Shunhe Hui District_cell_0_2_1
Shunhe Hui District_cell_0_1_1|context:Shunhe Hui District_sentence_0:Shunhe Hui District_title|Shunhe Hui District_cell_0_3_1:Shunhe Hui District_title
Shunhe Hui District_header_cell_0_3_0
Shunhe Hui District_header_cell_0_0_0|Shunhe Hui District_cell_0_2_1:Shunhe Hui District_title
Shunhe Hui District_header_cell_0_2_0
Shunhe Hui District_header_cell_0_0_0|Shunhe Hui District_cell_0_1_1:Shunhe Hui District_title
Shunhe Hui District_header_cell_0_1_0
Shunhe Hui District_header_cell_0_0_0",Combining Tables and Text
70667,"Haggen, a grocery store whose headquarters are in Washington started in 1933 where it was opened as Haggen, Inc..",SUPPORTS,"Haggen_sentence_0
Haggen_sentence_1
Haggen_sentence_10|context:Haggen_sentence_0:Haggen_title|Haggen_sentence_1:Haggen_title|Haggen_sentence_10:Haggen_title
Haggen_section_0
Haggen_section_1",Multi-hop Reasoning
66515,Turk never released any mixtapes in his career.,REFUTES,"Turk (rapper)_sentence_18|context:Turk (rapper)_sentence_18:Turk (rapper)_title
Turk (rapper)_section_1",Entity Disambiguation
47615,"Fengnan District is in Tangshan Prefecture-level city (an administrative division ranking above a county and below a province, which form the second level of the admiistrative structure), Hebei Province in the People's Repblic of China.",SUPPORTS,"Fengnan District_cell_0_3_1
Prefecture-level city_sentence_0
Prefecture-level city_sentence_1
Fengnan District_cell_0_2_1
Fengnan District_cell_0_1_1|context:Fengnan District_cell_0_3_1:Fengnan District_title
Fengnan District_header_cell_0_3_0
Fengnan District_header_cell_0_0_0|Prefecture-level city_sentence_0:Prefecture-level city_title|Prefecture-level city_sentence_1:Prefecture-level city_title|Fengnan District_cell_0_2_1:Fengnan District_title
Fengnan District_header_cell_0_2_0
Fengnan District_header_cell_0_0_0|Fengnan District_cell_0_1_1:Fengnan District_title
Fengnan District_header_cell_0_1_0
Fengnan District_header_cell_0_0_0",Multi-hop Reasoning
60560,"Two architects are buried at the Sewri Christian Cemetery, namely, George Wittet and Frederick William Stevens, architect of the Gateway of India (an arch-monument built in the early twentieth century) and Victoria Terminus, respectively.",SUPPORTS,"Sewri Christian Cemetery_cell_1_1_0
Sewri Christian Cemetery_cell_1_1_2
Sewri Christian Cemetery_cell_1_3_0
Sewri Christian Cemetery_cell_1_3_2|context:Sewri Christian Cemetery_cell_1_1_0:Sewri Christian Cemetery_title
Sewri Christian Cemetery_section_0
Sewri Christian Cemetery_header_cell_1_0_0|Sewri Christian Cemetery_cell_1_1_2:Sewri Christian Cemetery_title
Sewri Christian Cemetery_section_0
Sewri Christian Cemetery_header_cell_1_0_2|Sewri Christian Cemetery_cell_1_3_0:Sewri Christian Cemetery_title
Sewri Christian Cemetery_section_0
Sewri Christian Cemetery_header_cell_1_0_0|Sewri Christian Cemetery_cell_1_3_2:Sewri Christian Cemetery_title
Sewri Christian Cemetery_section_0
Sewri Christian Cemetery_header_cell_1_0_2",Other
5208,"Don Pickwick, who  broke his leg and missed out on a season, made 244 appearances for Norwich as a right-half between 1947 and 1956 and recorded their greatest league victory over Shrewsbury Town F.C. in 1951.",SUPPORTS,"Don Pickwick_sentence_4
Don Pickwick_sentence_1
Don Pickwick_sentence_3|context:Don Pickwick_sentence_4:Don Pickwick_title|Don Pickwick_sentence_1:Don Pickwick_title|Don Pickwick_sentence_3:Don Pickwick_title",Other
90198,"SMS V190, a ship with ten 8.8 cm L/45 guns and an 84-member crew, belongs to the Imperial German Navy which existed between 1871 and 1919 .",REFUTES,"SMS V190_sentence_17|context:SMS V190_sentence_17:SMS V190_title
SMS V190_section_0",Other
78241,"Jerick Johnson, who has never won Rookie of the Year in ASA, played for Team Johnson Motorsports in 2006 and 2010 using a Chevy made automobile.",REFUTES,"Jerick Johnson_sentence_4|context:Jerick Johnson_sentence_4:Jerick Johnson_title
Jerick Johnson_section_0",Other
48860,"Balach Marri, the Baloch Liberation Army leader born on January 17, 1966, fought in the Insurgency in Balochistan.",SUPPORTS,"Balach Marri_cell_0_1_1
Balach Marri_cell_0_3_1
Balach Marri_cell_0_4_1
Balach Marri_cell_0_5_1|context:Balach Marri_cell_0_1_1:Balach Marri_title
Balach Marri_header_cell_0_1_0
Balach Marri_header_cell_0_0_0|Balach Marri_cell_0_3_1:Balach Marri_title
Balach Marri_header_cell_0_3_0
Balach Marri_header_cell_0_0_0|Balach Marri_cell_0_4_1:Balach Marri_title
Balach Marri_header_cell_0_4_0
Balach Marri_header_cell_0_0_0|Balach Marri_cell_0_5_1:Balach Marri_title
Balach Marri_header_cell_0_5_0
Balach Marri_header_cell_0_0_0
Balach Marri_sentence_11
Balach Marri_cell_0_1_1
Balach Marri_cell_0_5_1|context:Balach Marri_sentence_11:Balach Marri_title
Balach Marri_section_2|Balach Marri_cell_0_1_1:Balach Marri_title
Balach Marri_header_cell_0_1_0
Balach Marri_header_cell_0_0_0|Balach Marri_cell_0_5_1:Balach Marri_title
Balach Marri_header_cell_0_5_0
Balach Marri_header_cell_0_0_0",Combining Tables and Text
39829,Wade Zirkle was awarded the Silver Star for service in the Vietnam war.,REFUTES,"Wade Zirkle_cell_0_5_1
Wade Zirkle_cell_0_6_1|context:Wade Zirkle_cell_0_5_1:Wade Zirkle_title
Wade Zirkle_header_cell_0_5_0
Wade Zirkle_header_cell_0_0_0|Wade Zirkle_cell_0_6_1:Wade Zirkle_title
Wade Zirkle_header_cell_0_6_0
Wade Zirkle_header_cell_0_0_0",Other
7131,"In the 2001 WAFL season, Claremont topped the Ladder with 15 wins and 60 points.",SUPPORTS,"2001 WAFL season_cell_1_1_3
2001 WAFL season_table_caption_1
2001 WAFL season_cell_1_1_9
2001 WAFL season_cell_1_1_0|context:2001 WAFL season_cell_1_1_3:2001 WAFL season_title
2001 WAFL season_section_23
2001 WAFL season_header_cell_1_1_1
2001 WAFL season_header_cell_1_0_3|2001 WAFL season_table_caption_1:2001 WAFL season_title
2001 WAFL season_section_23|2001 WAFL season_cell_1_1_9:2001 WAFL season_title
2001 WAFL season_section_23
2001 WAFL season_header_cell_1_1_1
2001 WAFL season_header_cell_1_0_9|2001 WAFL season_cell_1_1_0:2001 WAFL season_title
2001 WAFL season_section_23
2001 WAFL season_header_cell_1_0_0",Numerical Reasoning
